-10.	0
-9.797979797979798	0
-9.595959595959595	0
-9.393939393939394	0
-9.191919191919192	0
-8.98989898989899	0
-8.787878787878787	0
-8.585858585858587	0
-8.383838383838384	0
-8.181818181818182	0
-7.97979797979798	0
-7.777777777777778	0
-7.575757575757576	0
-7.373737373737374	0
-7.171717171717172	0
-6.96969696969697	0
-6.767676767676767	0
-6.565656565656566	0
-6.363636363636363	0
-6.161616161616162	0
-5.959595959595959	0
-5.757575757575758	0
-5.555555555555555	0
-5.353535353535354	0
-5.151515151515151	0
-4.94949494949495	0.
-4.747474747474747	-0.000030517578125
-4.545454545454546	1.9073486328125e-6
-4.343434343434343	-4.76837158203125e-7
-4.141414141414141	-5.960464477539062e-8
-3.9393939393939394	-3.576278686523429e-7
-3.7373737373737375	-1.613050699233934e-6
-3.5353535353535355	-6.624497473234095e-6
-3.3333333333333335	-0.00002505898009950362
-3.1313131313131315	-0.0000871038064192696
-2.9292929292929295	-0.0002781505530166363
-2.727272727272727	-0.0008158564088099069
-2.525252525252525	-0.0021977879837735575
-2.323232323232323	-0.0054373779538484735
-2.121212121212121	-0.012356626414267978
-1.9191919191919191	-0.025806183101547843
-1.7171717171717171	-0.049573888426597906
-1.5151515151515151	-0.08771804423379245
-1.3131313131313131	-0.14322772884818322
-1.1111111111111112	-0.21637535614618647
-0.9090909090909091	-0.30428148013282463
-0.7070707070707071	-0.40580634431166845
-0.5050505050505051	-0.5392180041171526
-0.30303030303030304	-0.7810863767891347
-0.10101010101010101	-1.2884980593081745
0.10101010101010101	-1.2884980593081763
0.30303030303030304	-0.7810863767891334
0.5050505050505051	-0.5392180041171534
0.7070707070707071	-0.40580634431166895
0.9090909090909091	-0.3042814801328261
1.1111111111111112	-0.2163753561461839
1.3131313131313131	-0.14322772884817936
1.5151515151515151	-0.08771804423381331
1.7171717171717171	-0.049573888426621304
1.9191919191919191	-0.025806183101577826
2.121212121212121	-0.012356626414090884
2.323232323232323	-0.005437377953837196
2.525252525252525	-0.0021977879848056998
2.727272727272727	-0.0008158564075933041
2.9292929292929295	-0.0002781505659427397
3.1313131313131315	-0.00008710380619097067
3.3333333333333335	-0.000025058882732422334
3.5353535353535355	-6.624307861270773e-6
3.7373737373737375	-1.6093964967989871e-6
3.9393939393939394	-3.5943226951010755e-7
4.141414141414141	-7.380504862199982e-8
4.343434343434343	-1.393632177440442e-8
4.545454545454546	-2.4203352915763315e-9
4.747474747474747	-3.8666458716328145e-10
4.94949494949495	-5.683098808164665e-11
5.151515151515151	0
5.353535353535354	0
5.555555555555555	0
5.757575757575758	0
5.959595959595959	0
6.161616161616162	0
6.363636363636363	0
6.565656565656566	0
6.767676767676767	0
6.96969696969697	0
7.171717171717172	0
7.373737373737374	0
7.575757575757576	0
7.777777777777778	0
7.97979797979798	0
8.181818181818182	0
8.383838383838384	0
8.585858585858587	0
8.787878787878787	0
8.98989898989899	0
9.191919191919192	0
9.393939393939394	0
9.595959595959595	0
9.797979797979798	0
10.	0
