-1.000000000000000000e+01 -1.860160358946904462e-43
-9.797979797979797567e+00 -9.946870634019162104e-42
-9.595959595959595134e+00 -4.899919256077836291e-40
-9.393939393939394478e+00 -2.223565312581294410e-38
-9.191919191919192045e+00 -9.295248461513062023e-37
-8.989898989898989612e+00 -3.579425574187124017e-35
-8.787878787878787179e+00 -1.269689010934522615e-33
-8.585858585858586522e+00 -4.148612597248026199e-32
-8.383838383838384090e+00 -1.248587495469342872e-30
-8.181818181818181657e+00 -3.461257792674251850e-29
-7.979797979797979224e+00 -8.837617340223771105e-28
-7.777777777777777679e+00 -2.078304496118471007e-26
-7.575757575757576134e+00 -4.501334609997836167e-25
-7.373737373737373701e+00 -8.978748091675513178e-24
-7.171717171717171269e+00 -1.649360490243911154e-22
-6.969696969696969724e+00 -2.790115676035775502e-21
-6.767676767676768179e+00 -4.346258756790442496e-20
-6.565656565656565746e+00 -6.234101332688042423e-19
-6.363636363636363313e+00 -8.233286800447390511e-18
-6.161616161616161769e+00 -1.001123720708692133e-16
-5.959595959595959336e+00 -1.120698925966263144e-15
-5.757575757575757791e+00 -1.154903541485902705e-14
-5.555555555555555358e+00 -1.095528929132718502e-13
-5.353535353535353813e+00 -9.565018585114369475e-13
-5.151515151515151381e+00 -7.685821891824221089e-12
-4.949494949494949836e+00 -5.683186218254413173e-11
-4.747474747474747403e+00 -3.866700117651788834e-10
-4.545454545454545858e+00 -2.420366219790361933e-09
-4.343434343434343425e+00 -1.393648319516491428e-08
-4.141414141414141881e+00 -7.380581928750402361e-08
-3.939393939393939448e+00 -3.594356324034825349e-07
-3.737373737373737903e+00 -1.609409895976025900e-06
-3.535353535353535470e+00 -6.624356553720810529e-06
-3.333333333333333037e+00 -2.505904389661359671e-05
-3.131313131313131493e+00 -8.710429123730868163e-05
-2.929292929292929060e+00 -2.781518907004059825e-04
-2.727272727272727515e+00 -8.158596829753550321e-04
-2.525252525252525082e+00 -2.197795293498386836e-03
-2.323232323232323537e+00 -5.437392616763449434e-03
-2.121212121212121104e+00 -1.235665273574071410e-02
-1.919191919191918672e+00 -2.580622510986056370e-02
-1.717171717171718015e+00 -4.957394745905036731e-02
-1.515151515151515582e+00 -8.771811599839560158e-02
-1.313131313131313149e+00 -1.432278016714115254e-01
-1.111111111111110716e+00 -2.163754147061610067e-01
-9.090909090909100598e-01 -3.042815254372461808e-01
-7.070707070707076269e-01 -4.058064447578968448e-01
-5.050505050505051940e-01 -5.392183810871562510e-01
-3.030303030303027612e-01 -7.810874389263796624e-01
-1.010101010101003283e-01 -1.288498229284004815e+00
1.010101010101003283e-01 -1.288498229284004815e+00
3.030303030303027612e-01 -7.810874389263796624e-01
5.050505050505051940e-01 -5.392183810871562510e-01
7.070707070707076269e-01 -4.058064447578968448e-01
9.090909090909082835e-01 -3.042815254372263634e-01
1.111111111111110716e+00 -2.163754147061610067e-01
1.313131313131313149e+00 -1.432278016714115254e-01
1.515151515151515582e+00 -8.771811599839560158e-02
1.717171717171716239e+00 -4.957394745905123468e-02
1.919191919191918672e+00 -2.580622510986056370e-02
2.121212121212121104e+00 -1.235665273574071410e-02
2.323232323232323537e+00 -5.437392616763449434e-03
2.525252525252524194e+00 -2.197795293498359514e-03
2.727272727272726627e+00 -8.158596829753414796e-04
2.929292929292929060e+00 -2.781518907004059825e-04
3.131313131313131493e+00 -8.710429123730868163e-05
3.333333333333333925e+00 -2.505904389661338665e-05
3.535353535353534582e+00 -6.624356553720810529e-06
3.737373737373737015e+00 -1.609409895976039029e-06
3.939393939393939448e+00 -3.594356324034825349e-07
4.141414141414141881e+00 -7.380581928750402361e-08
4.343434343434342537e+00 -1.393648319515085221e-08
4.545454545454544970e+00 -2.420366219788035487e-09
4.747474747474747403e+00 -3.866700117651788834e-10
4.949494949494949836e+00 -5.683186218254413173e-11
5.151515151515150492e+00 -7.685821891817556792e-12
5.353535353535352925e+00 -9.565018585106416747e-13
5.555555555555555358e+00 -1.095528929132718502e-13
5.757575757575757791e+00 -1.154903541485902705e-14
5.959595959595958448e+00 -1.120698925965270955e-15
6.161616161616162657e+00 -1.001123720707813786e-16
6.363636363636363313e+00 -8.233286800447390511e-18
6.565656565656563970e+00 -6.234101332686508420e-19
6.767676767676768179e+00 -4.346258756790442496e-20
6.969696969696968836e+00 -2.790115676032965976e-21
7.171717171717173045e+00 -1.649360490243866955e-22
7.373737373737373701e+00 -8.978748091675513178e-24
7.575757575757574358e+00 -4.501334609997979430e-25
7.777777777777778567e+00 -2.078304496116551932e-26
7.979797979797979224e+00 -8.837617340223771105e-28
8.181818181818179880e+00 -3.461257792680365435e-29
8.383838383838384090e+00 -1.248587495469342872e-30
8.585858585858584746e+00 -4.148612597255039260e-32
8.787878787878788955e+00 -1.269689010936543139e-33
8.989898989898989612e+00 -3.579425574187124017e-35
9.191919191919190268e+00 -9.295248461527730490e-37
9.393939393939394478e+00 -2.223565312581294410e-38
9.595959595959595134e+00 -4.899919256077836291e-40
9.797979797979799343e+00 -9.946870634036805915e-42
1.000000000000000000e+01 -1.860160358946904462e-43
