-1.000000000000000000e+01 9.999998874648252656e-03
-9.797979797979797567e+00 9.999998445229456995e-03
-9.595959595959595134e+00 9.999997851950336719e-03
-9.393939393939394478e+00 9.999997032284038342e-03
-9.191919191919192045e+00 9.999995899844319955e-03
-8.989898989898989612e+00 9.999994335281132615e-03
-8.787878787878787179e+00 9.999992173702086651e-03
-8.585858585858586522e+00 9.999989187294113305e-03
-8.383838383838384090e+00 9.999985061313809362e-03
-8.181818181818181657e+00 9.999979360915995860e-03
-7.979797979797979224e+00 9.999971485324537362e-03
-7.777777777777777679e+00 9.999960604515367030e-03
-7.575757575757576134e+00 9.999945571738612718e-03
-7.373737373737373701e+00 9.999924802660377712e-03
-7.171717171717171269e+00 9.999896108386667135e-03
-6.969696969696969724e+00 9.999856464771557721e-03
-6.767676767676768179e+00 9.999801693696509092e-03
-6.565656565656565746e+00 9.999726022730229605e-03
-6.363636363636363313e+00 9.999621476760801181e-03
-6.161616161616161769e+00 9.999477037482952177e-03
-5.959595959595959336e+00 9.999277482157195238e-03
-5.757575757575757791e+00 9.999001779255389799e-03
-5.555555555555555358e+00 9.998620871906633428e-03
-5.353535353535353813e+00 9.998094615536513158e-03
-5.151515151515151381e+00 9.997367546951466816e-03
-4.949494949494949836e+00 9.996363038963774345e-03
-4.747474747474747403e+00 9.994975224501575009e-03
-4.545454545454545858e+00 9.993057839070014492e-03
-4.343434343434343425e+00 9.990408805648543639e-03
-4.141414141414141881e+00 9.986748937396415851e-03
-3.939393939393939448e+00 9.981692513602639927e-03
-3.737373737373737903e+00 9.974706627822576763e-03
-3.535353535353535470e+00 9.965055023833123415e-03
-3.333333333333333037e+00 9.951720500342244036e-03
-3.131313131313131493e+00 9.933297708713283158e-03
-2.929292929292929060e+00 9.907845068114857698e-03
-2.727272727272727515e+00 9.872680386743073327e-03
-2.525252525252525082e+00 9.824100041230526478e-03
-2.323232323232323537e+00 9.757000216509022564e-03
-2.121212121212121104e+00 9.664398303476205362e-03
-1.919191919191918672e+00 9.536944980759782739e-03
-1.717171717171718015e+00 9.362772767227909784e-03
-1.515151515151515582e+00 9.128442611954824121e-03
-1.313131313131313149e+00 8.821831025352049049e-03
-1.111111111111110716e+00 8.436251342439074138e-03
-9.090909090909100598e-01 7.971111066528143579e-03
-7.070707070707076269e-01 7.421841668873988516e-03
-5.050505050505051940e-01 6.762658764972265604e-03
-3.030303030303027612e-01 5.963830319060866095e-03
-1.010101010101003283e-01 5.169337076656040433e-03
1.010101010101003283e-01 5.169337076656040433e-03
3.030303030303027612e-01 5.963830319060866095e-03
5.050505050505051940e-01 6.762658764972265604e-03
7.070707070707076269e-01 7.421841668873988516e-03
9.090909090909082835e-01 7.971111066528140110e-03
1.111111111111110716e+00 8.436251342439074138e-03
1.313131313131313149e+00 8.821831025352049049e-03
1.515151515151515582e+00 9.128442611954824121e-03
1.717171717171716239e+00 9.362772767227908050e-03
1.919191919191918672e+00 9.536944980759782739e-03
2.121212121212121104e+00 9.664398303476205362e-03
2.323232323232323537e+00 9.757000216509022564e-03
2.525252525252524194e+00 9.824100041230526478e-03
2.727272727272726627e+00 9.872680386743071593e-03
2.929292929292929060e+00 9.907845068114857698e-03
3.131313131313131493e+00 9.933297708713283158e-03
3.333333333333333925e+00 9.951720500342244036e-03
3.535353535353534582e+00 9.965055023833123415e-03
3.737373737373737015e+00 9.974706627822576763e-03
3.939393939393939448e+00 9.981692513602639927e-03
4.141414141414141881e+00 9.986748937396415851e-03
4.343434343434342537e+00 9.990408805648543639e-03
4.545454545454544970e+00 9.993057839070014492e-03
4.747474747474747403e+00 9.994975224501575009e-03
4.949494949494949836e+00 9.996363038963774345e-03
5.151515151515150492e+00 9.997367546951466816e-03
5.353535353535352925e+00 9.998094615536513158e-03
5.555555555555555358e+00 9.998620871906633428e-03
5.757575757575757791e+00 9.999001779255389799e-03
5.959595959595958448e+00 9.999277482157195238e-03
6.161616161616162657e+00 9.999477037482952177e-03
6.363636363636363313e+00 9.999621476760801181e-03
6.565656565656563970e+00 9.999726022730229605e-03
6.767676767676768179e+00 9.999801693696509092e-03
6.969696969696968836e+00 9.999856464771557721e-03
7.171717171717173045e+00 9.999896108386667135e-03
7.373737373737373701e+00 9.999924802660377712e-03
7.575757575757574358e+00 9.999945571738612718e-03
7.777777777777778567e+00 9.999960604515367030e-03
7.979797979797979224e+00 9.999971485324537362e-03
8.181818181818179880e+00 9.999979360915995860e-03
8.383838383838384090e+00 9.999985061313809362e-03
8.585858585858584746e+00 9.999989187294113305e-03
8.787878787878788955e+00 9.999992173702086651e-03
8.989898989898989612e+00 9.999994335281132615e-03
9.191919191919190268e+00 9.999995899844319955e-03
9.393939393939394478e+00 9.999997032284038342e-03
9.595959595959595134e+00 9.999997851950336719e-03
9.797979797979799343e+00 9.999998445229456995e-03
1.000000000000000000e+01 9.999998874648252656e-03
